Website,Title,Employer,Location,lat,lon,Country,Skills
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMjI5NzY5IiwicyI6IlRWd0cwTDkzVDYtUjJWbDB0bzFtdmcifQ.q1aBRflWkh1Xbyr-I0ktgwsjITwIl76GsG5NL_nW0Hk,Customer Experience Management Pre-Sales Consultant,TDA Recruitment Ltd,Caversham,51.452002,-0.937789,United Kingdom,presales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMjI5NzY5IiwicyI6IlRWd0cwTDkzVDYtUjJWbDB0bzFtdmcifQ.q1aBRflWkh1Xbyr-I0ktgwsjITwIl76GsG5NL_nW0Hk,Customer Experience Management Pre-Sales Consultant,TDA Recruitment Ltd,Caversham,51.452002,-0.969088,United Kingdom,presales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMjI5NzY5IiwicyI6IlRWd0cwTDkzVDYtUjJWbDB0bzFtdmcifQ.q1aBRflWkh1Xbyr-I0ktgwsjITwIl76GsG5NL_nW0Hk,Customer Experience Management Pre-Sales Consultant,TDA Recruitment Ltd,Caversham,51.455002,-0.937789,United Kingdom,presales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMjI5NzY5IiwicyI6IlRWd0cwTDkzVDYtUjJWbDB0bzFtdmcifQ.q1aBRflWkh1Xbyr-I0ktgwsjITwIl76GsG5NL_nW0Hk,Customer Experience Management Pre-Sales Consultant,TDA Recruitment Ltd,Caversham,51.455002,-0.969088,United Kingdom,presales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMjM4NjE2IiwicyI6IlRWd0cwTDkzVDYtUjJWbDB0bzFtdmcifQ.SHKRAfCdHW8HiSlJeAHKfMqpkbbdZpkNbMwgJEQGNZk,Java Technical Lead / Hands-on Dev Manager,Reqiva Ltd,Caversham,51.452002,-0.937789,United Kingdom,java|python|api|metadata|node.js|functional programming
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMjM4NjE2IiwicyI6IlRWd0cwTDkzVDYtUjJWbDB0bzFtdmcifQ.SHKRAfCdHW8HiSlJeAHKfMqpkbbdZpkNbMwgJEQGNZk,Java Technical Lead / Hands-on Dev Manager,Reqiva Ltd,Caversham,51.452002,-0.969088,United Kingdom,java|python|api|metadata|node.js|functional programming
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMjM4NjE2IiwicyI6IlRWd0cwTDkzVDYtUjJWbDB0bzFtdmcifQ.SHKRAfCdHW8HiSlJeAHKfMqpkbbdZpkNbMwgJEQGNZk,Java Technical Lead / Hands-on Dev Manager,Reqiva Ltd,Caversham,51.455002,-0.937789,United Kingdom,java|python|api|metadata|node.js|functional programming
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMjM4NjE2IiwicyI6IlRWd0cwTDkzVDYtUjJWbDB0bzFtdmcifQ.SHKRAfCdHW8HiSlJeAHKfMqpkbbdZpkNbMwgJEQGNZk,Java Technical Lead / Hands-on Dev Manager,Reqiva Ltd,Caversham,51.455002,-0.969088,United Kingdom,java|python|api|metadata|node.js|functional programming
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMjM4NjIxIiwicyI6IlRWd0cwTDkzVDYtUjJWbDB0bzFtdmcifQ.0Mwp4y98DdyU2KvUQN0Pnadrh7m4pbL8owR4zgWWpqc,Open Source Software Engineer (Java, Python, C++, Haskell),Reqiva Ltd,South Hinksey,51.7523,-1.25588,United Kingdom,javascript|java|python|scala|data mining|node.js|haskell
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMjMwMjkxIiwicyI6IlRWd0cwTDkzVDYtUjJWbDB0bzFtdmcifQ.59eLgyACKBisIGDw3144Z9KNV2Erv3cED3KqdzBWJJM,Enterprise Security Architect,Datasource Computer Employment Ltd,Victoria,51.503378,-0.139134,United Kingdom,architect|virtualization|security
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMjMyMDg4IiwicyI6IlNTYUxLcndZUUNXa2tfSkxfeVVyWEEifQ.IlBWmcExOIVkXj-LRIKlTX30gyBO3saWdnVQT4IjwS4,Senior Developer, CTO,,Acceler IT Recruitment Consultancy,Victoria,51.503378,-0.139134,United Kingdom,software development|sdlc|machine learning
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMjYzODAyIiwicyI6ImNhSjJDMEtZU0RXYzhHdEc3NnRnd0EifQ.lP9OhXS27uZAmjOkPUiBarpfpbGuZVzN0JnIBSCQBwY,<strong>Big</strong> <strong>Data</strong> Analytics Consultant Data Analyst London,n/a,Victoria,51.503378,-0.139134,United Kingdom,data analysis|analysis|leadership
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMjc1ODMyIiwicyI6IjYtUXFnQWtMUWk2QXdnQlZGSjRTSncifQ._yv-GTmmsNz06aeSS1vdzLQAlb59yMHUB2v4QRyGdXk,Think Big Senior Project Manager,Teradata,Victoria,51.503378,-0.139134,United Kingdom,software development|sdlc
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMjk0NjI3IiwicyI6ImgzNThZNEZmUUEyOUdfZFh0Y3FFUXcifQ.1tWsoA-ESE6X-0ewWZxxx_qptUXKdV3PuU0OKGyT5kw,Software Engineer NET or C++ or Java Cambridge - Market Leader,Computer People,Great Chesterford,52.071476,0.225176,United Kingdom,.net-framework|.net|software engineer|java|project management
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzAxNzMzIiwicyI6IjYtUXFnQWtMUWk2QXdnQlZGSjRTSncifQ.O-hKRg5ZJymp1FWm8SoUGr2S6jV1FPJ3scxE83kaNMY,Quant Developer,n/a,Victoria,51.503378,-0.139134,United Kingdom,software development|sdlc|java|scala
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzQxNDEwIiwicyI6ImtBLS1paVR4VDFDbUhTNEsxOE1Fc1EifQ.CfwenROoOdV4fOTPE1XBedFyjhbgeFVGuuJCDPQH4M4,Linux Systems Administrator / DevOps / AWS / Puppet / Newbury,Reqiva Ltd,Shaw,51.400398,-1.32186,United Kingdom,linux|devops|amazon web services|puppet
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzUwMDc3IiwicyI6IjYtUXFnQWtMUWk2QXdnQlZGSjRTSncifQ.iMNrk46vVzVKgWg-aeGwOcBV9YmCgCnc8-XwV7_AABE,Software Engineer NET or C++ or Java Cambridge -,Computer People,Chesterton,52.202499,0.131237,United Kingdom,.net-framework|.net|software engineer|java|project management
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzUwMDgyIiwicyI6ImtBLS1paVR4VDFDbUhTNEsxOE1Fc1EifQ.BnXkob7V8-npJuIC0wCJMAPQCUID9ksS5YJkrPpNLrw,Senior DevOps/Systems Engineer- Tier 1 Investment,Oxford Knight,Victoria,51.503378,-0.139134,United Kingdom,python|linux|devops|finance|perl|unix|algorithmic trading
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk0MjI0IiwicyI6ImgzNThZNEZmUUEyOUdfZFh0Y3FFUXcifQ.7hFjj78htqTBIbqLWTV6h3Zpv1zxLIrU9SGhMmsXXO8,Product Manager - Financial Markets Compliance,Nice,Farringdon,51.516995,-0.103729,United Kingdom,hadoop|finance|data mining|software design
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk0MjI0IiwicyI6ImgzNThZNEZmUUEyOUdfZFh0Y3FFUXcifQ.7hFjj78htqTBIbqLWTV6h3Zpv1zxLIrU9SGhMmsXXO8,Product Manager - Financial Markets Compliance,Nice,Farringdon,51.516995,-0.10491,United Kingdom,hadoop|finance|data mining|software design
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk0MjI0IiwicyI6ImgzNThZNEZmUUEyOUdfZFh0Y3FFUXcifQ.7hFjj78htqTBIbqLWTV6h3Zpv1zxLIrU9SGhMmsXXO8,Product Manager - Financial Markets Compliance,Nice,Farringdon,51.516995,-0.11126,United Kingdom,hadoop|finance|data mining|software design
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk0MjI0IiwicyI6ImgzNThZNEZmUUEyOUdfZFh0Y3FFUXcifQ.7hFjj78htqTBIbqLWTV6h3Zpv1zxLIrU9SGhMmsXXO8,Product Manager - Financial Markets Compliance,Nice,Farringdon,51.51985,-0.103729,United Kingdom,hadoop|finance|data mining|software design
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk0MjI0IiwicyI6ImgzNThZNEZmUUEyOUdfZFh0Y3FFUXcifQ.7hFjj78htqTBIbqLWTV6h3Zpv1zxLIrU9SGhMmsXXO8,Product Manager - Financial Markets Compliance,Nice,Farringdon,51.51985,-0.10491,United Kingdom,hadoop|finance|data mining|software design
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk0MjI0IiwicyI6ImgzNThZNEZmUUEyOUdfZFh0Y3FFUXcifQ.7hFjj78htqTBIbqLWTV6h3Zpv1zxLIrU9SGhMmsXXO8,Product Manager - Financial Markets Compliance,Nice,Farringdon,51.51985,-0.11126,United Kingdom,hadoop|finance|data mining|software design
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk0MjI0IiwicyI6ImgzNThZNEZmUUEyOUdfZFh0Y3FFUXcifQ.7hFjj78htqTBIbqLWTV6h3Zpv1zxLIrU9SGhMmsXXO8,Product Manager - Financial Markets Compliance,Nice,Farringdon,51.52024,-0.103729,United Kingdom,hadoop|finance|data mining|software design
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk0MjI0IiwicyI6ImgzNThZNEZmUUEyOUdfZFh0Y3FFUXcifQ.7hFjj78htqTBIbqLWTV6h3Zpv1zxLIrU9SGhMmsXXO8,Product Manager - Financial Markets Compliance,Nice,Farringdon,51.52024,-0.10491,United Kingdom,hadoop|finance|data mining|software design
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk0MjI0IiwicyI6ImgzNThZNEZmUUEyOUdfZFh0Y3FFUXcifQ.7hFjj78htqTBIbqLWTV6h3Zpv1zxLIrU9SGhMmsXXO8,Product Manager - Financial Markets Compliance,Nice,Farringdon,51.52024,-0.11126,United Kingdom,hadoop|finance|data mining|software design
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk5NzU2IiwicyI6ImtBLS1paVR4VDFDbUhTNEsxOE1Fc1EifQ.RAd5DY_ScQysxrY9LLYaoUnnPpMznR7x_bmtDkuAMEk,Data Scientists - Python, R, Scala, Java or Matlab,n/a,Holborn,51.5114,-0.12441,United Kingdom,data science|java|python|scala|matlab|analysis
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk5NzU2IiwicyI6ImtBLS1paVR4VDFDbUhTNEsxOE1Fc1EifQ.RAd5DY_ScQysxrY9LLYaoUnnPpMznR7x_bmtDkuAMEk,Data Scientists - Python, R, Scala, Java or Matlab,n/a,Holborn,51.5114,-0.12845,United Kingdom,data science|java|python|scala|matlab|analysis
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk5NzU2IiwicyI6ImtBLS1paVR4VDFDbUhTNEsxOE1Fc1EifQ.RAd5DY_ScQysxrY9LLYaoUnnPpMznR7x_bmtDkuAMEk,Data Scientists - Python, R, Scala, Java or Matlab,n/a,Holborn,51.5114,-0.134493,United Kingdom,data science|java|python|scala|matlab|analysis
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk5NzU2IiwicyI6ImtBLS1paVR4VDFDbUhTNEsxOE1Fc1EifQ.RAd5DY_ScQysxrY9LLYaoUnnPpMznR7x_bmtDkuAMEk,Data Scientists - Python, R, Scala, Java or Matlab,n/a,Holborn,51.51308,-0.12441,United Kingdom,data science|java|python|scala|matlab|analysis
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk5NzU2IiwicyI6ImtBLS1paVR4VDFDbUhTNEsxOE1Fc1EifQ.RAd5DY_ScQysxrY9LLYaoUnnPpMznR7x_bmtDkuAMEk,Data Scientists - Python, R, Scala, Java or Matlab,n/a,Holborn,51.51308,-0.12845,United Kingdom,data science|java|python|scala|matlab|analysis
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk5NzU2IiwicyI6ImtBLS1paVR4VDFDbUhTNEsxOE1Fc1EifQ.RAd5DY_ScQysxrY9LLYaoUnnPpMznR7x_bmtDkuAMEk,Data Scientists - Python, R, Scala, Java or Matlab,n/a,Holborn,51.51308,-0.134493,United Kingdom,data science|java|python|scala|matlab|analysis
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk5NzU2IiwicyI6ImtBLS1paVR4VDFDbUhTNEsxOE1Fc1EifQ.RAd5DY_ScQysxrY9LLYaoUnnPpMznR7x_bmtDkuAMEk,Data Scientists - Python, R, Scala, Java or Matlab,n/a,Holborn,51.51631,-0.12441,United Kingdom,data science|java|python|scala|matlab|analysis
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk5NzU2IiwicyI6ImtBLS1paVR4VDFDbUhTNEsxOE1Fc1EifQ.RAd5DY_ScQysxrY9LLYaoUnnPpMznR7x_bmtDkuAMEk,Data Scientists - Python, R, Scala, Java or Matlab,n/a,Holborn,51.51631,-0.12845,United Kingdom,data science|java|python|scala|matlab|analysis
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyMzk5NzU2IiwicyI6ImtBLS1paVR4VDFDbUhTNEsxOE1Fc1EifQ.RAd5DY_ScQysxrY9LLYaoUnnPpMznR7x_bmtDkuAMEk,Data Scientists - Python, R, Scala, Java or Matlab,n/a,Holborn,51.51631,-0.134493,United Kingdom,data science|java|python|scala|matlab|analysis
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNDE1NzYzIiwicyI6Im9BMDhYRjEtUjlpcjFISWtjYmNiUmcifQ.zURl7mCTOSAhTabEP3AC_2dZ79OaTx40SxCw8H-UOhk,Enterprise Security Architect (TOGAF/SABSA/CISSP),n/a,Holborn,51.5114,-0.12441,United Kingdom,togaf|identity management
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNDE1NzYzIiwicyI6Im9BMDhYRjEtUjlpcjFISWtjYmNiUmcifQ.zURl7mCTOSAhTabEP3AC_2dZ79OaTx40SxCw8H-UOhk,Enterprise Security Architect (TOGAF/SABSA/CISSP),n/a,Holborn,51.5114,-0.12845,United Kingdom,togaf|identity management
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNDE1NzYzIiwicyI6Im9BMDhYRjEtUjlpcjFISWtjYmNiUmcifQ.zURl7mCTOSAhTabEP3AC_2dZ79OaTx40SxCw8H-UOhk,Enterprise Security Architect (TOGAF/SABSA/CISSP),n/a,Holborn,51.5114,-0.134493,United Kingdom,togaf|identity management
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNDE1NzYzIiwicyI6Im9BMDhYRjEtUjlpcjFISWtjYmNiUmcifQ.zURl7mCTOSAhTabEP3AC_2dZ79OaTx40SxCw8H-UOhk,Enterprise Security Architect (TOGAF/SABSA/CISSP),n/a,Holborn,51.51308,-0.12441,United Kingdom,togaf|identity management
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNDE1NzYzIiwicyI6Im9BMDhYRjEtUjlpcjFISWtjYmNiUmcifQ.zURl7mCTOSAhTabEP3AC_2dZ79OaTx40SxCw8H-UOhk,Enterprise Security Architect (TOGAF/SABSA/CISSP),n/a,Holborn,51.51308,-0.12845,United Kingdom,togaf|identity management
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNDE1NzYzIiwicyI6Im9BMDhYRjEtUjlpcjFISWtjYmNiUmcifQ.zURl7mCTOSAhTabEP3AC_2dZ79OaTx40SxCw8H-UOhk,Enterprise Security Architect (TOGAF/SABSA/CISSP),n/a,Holborn,51.51308,-0.134493,United Kingdom,togaf|identity management
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNDE1NzYzIiwicyI6Im9BMDhYRjEtUjlpcjFISWtjYmNiUmcifQ.zURl7mCTOSAhTabEP3AC_2dZ79OaTx40SxCw8H-UOhk,Enterprise Security Architect (TOGAF/SABSA/CISSP),n/a,Holborn,51.51631,-0.12441,United Kingdom,togaf|identity management
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNDE1NzYzIiwicyI6Im9BMDhYRjEtUjlpcjFISWtjYmNiUmcifQ.zURl7mCTOSAhTabEP3AC_2dZ79OaTx40SxCw8H-UOhk,Enterprise Security Architect (TOGAF/SABSA/CISSP),n/a,Holborn,51.51631,-0.12845,United Kingdom,togaf|identity management
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNDE1NzYzIiwicyI6Im9BMDhYRjEtUjlpcjFISWtjYmNiUmcifQ.zURl7mCTOSAhTabEP3AC_2dZ79OaTx40SxCw8H-UOhk,Enterprise Security Architect (TOGAF/SABSA/CISSP),n/a,Holborn,51.51631,-0.134493,United Kingdom,togaf|identity management
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNDEzOTIyIiwicyI6Im5oaHpYTGhiVFBPZnQ0YkRtRHluVFEifQ.FWzkY6yINwLLNXf_QJmyO8KTrVTEGvGvkFj1mwjL9Wg,Senior BT Channel Sales Consultant,n/a,Caversham,51.452002,-0.937789,United Kingdom,sales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNDEzOTIyIiwicyI6Im5oaHpYTGhiVFBPZnQ0YkRtRHluVFEifQ.FWzkY6yINwLLNXf_QJmyO8KTrVTEGvGvkFj1mwjL9Wg,Senior BT Channel Sales Consultant,n/a,Caversham,51.452002,-0.969088,United Kingdom,sales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNDEzOTIyIiwicyI6Im5oaHpYTGhiVFBPZnQ0YkRtRHluVFEifQ.FWzkY6yINwLLNXf_QJmyO8KTrVTEGvGvkFj1mwjL9Wg,Senior BT Channel Sales Consultant,n/a,Caversham,51.455002,-0.937789,United Kingdom,sales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNDEzOTIyIiwicyI6Im5oaHpYTGhiVFBPZnQ0YkRtRHluVFEifQ.FWzkY6yINwLLNXf_QJmyO8KTrVTEGvGvkFj1mwjL9Wg,Senior BT Channel Sales Consultant,n/a,Caversham,51.455002,-0.969088,United Kingdom,sales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNDQzNjkzIiwicyI6ImgzNThZNEZmUUEyOUdfZFh0Y3FFUXcifQ.dmihmcVyNUcx8DfA5AWg3Y_ib5bxOOkRjORoxVnfT9U,BI Analyst - Big Four,Salt,Victoria,51.503378,-0.139134,United Kingdom,software development|sdlc|sql|finance|data modeling
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTE0MDQ2IiwicyI6InRKV2lDQjNSU2ZHN21CWF9ILVNJTWcifQ.bPqpqXIxtjUTyHrDw4Oa2XZDnZvD3ccBRPpVgF45QD0,Senior DevOps/Systems Engineer: Tier 1 Investment Bank: Market Leading,Oxford Knight,United Kingdom,54.75844,-2.69531,United Kingdom,python|linux|devops|perl|unix|algorithmic trading
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTE0NTEzIiwicyI6InRKV2lDQjNSU2ZHN21CWF9ILVNJTWcifQ.IQ4pblWkj7lYzezrbDUloNtBbsdh7kZrr-MPwZ6lEnw,Senior BI Developer : SSIS, SSAS, Hadoop, B,Harnham,United Kingdom,54.75844,-2.69531,United Kingdom,software development|sdlc|hadoop|data mining|etl
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTE0NTY2IiwicyI6IkRvZnVlWGs1Unp5S2cyUlFOeWdXRmcifQ.9svmeTklqIqTqySaxH-RSpZVG_MyX08rTpYf-F0VXVY,Re: Principal Health Informatics Scientist (RWE),Aerotek,United Kingdom,54.75844,-2.69531,United Kingdom,data analysis|sql|matlab|analysis|computer science|simulation
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTEzOTQ4IiwicyI6IlZ0cTZHU0k1UnhtNE5kSVBNZWw4SUEifQ.chkWl-xWC7E6i0s1WN9DlfZpFxz23wdmpB1iPbUsD8E,Placement Student : Developer Associate (13 months placement) Job,n/a,Knutsford,53.301102,-2.37271,United Kingdom,software development|sdlc|data management|olap
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTY5Mzc4IiwicyI6InRKV2lDQjNSU2ZHN21CWF9ILVNJTWcifQ.1-yl7XaJmAsuRKzkTmfVXA41WCe_0ZVe9rrcLyUF_bg,Application Development Architect - Hadoop,Hive,Java,Cloud Hosting,Arca24.com,United Kingdom,54.75844,-2.69531,United Kingdom,java|hadoop|sql|project management|postgresql
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTY5Mzk5IiwicyI6Ik94VE5qckdiUkFTNnpId3E3NHJCR0EifQ.NiWMDX7Otmphr3CFJQjHbyWASHsE0mthr9fTiAXP50w,Tableau Developer,Arca24.com,United Kingdom,54.75844,-2.69531,United Kingdom,data visualization|data science|design|artificial intelligence|user interface
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTY5NDA5IiwicyI6InRKV2lDQjNSU2ZHN21CWF9ILVNJTWcifQ.u06Fy8gjJxnzuHD1GqTeS-pQfby_N5Di_4D6oh9Czok,Lead Data Scientist - Insurance,Arca24.com,United Kingdom,54.75844,-2.69531,United Kingdom,data science|nosql|matlab|machine learning|data mining|computer science|assurance|mysql
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTY5NDUyIiwicyI6IjYtUXFnQWtMUWk2QXdnQlZGSjRTSncifQ.ZCyriHY1gFwSrbZgm0c7vFtK-eR7mRt5rnZO338_bk8,Product Manager - Financial Markets Compliance,Arca24.com,Old Bailey,51.51583,-0.10191,United Kingdom,hadoop|finance|data mining|project management|software design
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTY5NjY5IiwicyI6ImhSNjQ4NVZpUXZXdzFqSG50a1A2YWcifQ.91BNRJkmVJ0zb3S4EcrO7fFtqeN7zgIiHT1B94cCn2w,Hadoop Developer/<strong>Big</strong> <strong>Data</strong> Developer,Arca24.com,United Kingdom,54.75844,-2.69531,United Kingdom,software development|sdlc|java|hadoop|automation|database|linux|etl
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTY5NzY2IiwicyI6IjYtUXFnQWtMUWk2QXdnQlZGSjRTSncifQ.VRXHuHwVQvmvg3WU51ixpCsONPXzPXXjalCqm96L3zg,Software Engineer NET or C++ or Java Cambridge - Market Leader,Arca24.com,Chesterton,52.202499,0.131237,United Kingdom,.net-framework|.net|java|project management|leadership
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTY5NzczIiwicyI6InRKV2lDQjNSU2ZHN21CWF9ILVNJTWcifQ.9pSqvlaFwFwbZguypdo8uIk9Zs9u-RpLqfc8VKvNdEQ,Senior DevOps/Systems Engineer- Tier 1 Investment Bank- Market Leading,Arca24.com,United Kingdom,54.75844,-2.69531,United Kingdom,devops|data mining|leadership
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTY5NzgxIiwicyI6InRKV2lDQjNSU2ZHN21CWF9ILVNJTWcifQ.EjHtrr7xmFh1VR8j_uF5O6alyUv2KUr60dWuR5SYTC4,Front End Developer - Digital Innovation Lab - London - ?30,000 - 38,0,Arca24.com,United Kingdom,54.75844,-2.69531,United Kingdom,machine learning
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTczNjIwIiwicyI6IlZ0cTZHU0k1UnhtNE5kSVBNZWw4SUEifQ.HbK1JDaqPxDCQy3LtJhO6fDkB9BeBSqiQdPPipWrFa8,Principle & Management Consultants - Data Science & Analysis,SearchBI,Victoria,51.503378,-0.139134,United Kingdom,data science|machine learning|statistics|data modeling|user interface
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTczODM2IiwicyI6IjYtUXFnQWtMUWk2QXdnQlZGSjRTSncifQ.o4v71DVIOaWJITuYKxeeTkAeAwh8_ERtkWY69BRjhvo,Red Hat Linux Engineer,OHO Group,Victoria,51.503378,-0.139134,United Kingdom,hadoop|linux|mongodb
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTgxMjY4IiwicyI6IlZ0cTZHU0k1UnhtNE5kSVBNZWw4SUEifQ.FS5G9KkSLeSGqU6hATgAN-AyOVuWaVY2_84WvFYOSdU,Content Integration Analyst (London, French Fluent),Knewton,London,51.50853,-0.12574,United Kingdom,analysis
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTk1MDI0IiwicyI6InRKV2lDQjNSU2ZHN21CWF9ILVNJTWcifQ.kbSmC1rXyL_UQzuBnhZuanzfJmi7nu1FSS0YvF814IE,Application Development Architect -,JobG8,Victoria,51.503378,-0.139134,United Kingdom,analytics|project management|software engineering|architect
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJpIjoiMzMyNTk1MjE4IiwicyI6IkRvZnVlWGs1Unp5S2cyUlFOeWdXRmcifQ.UPf4wFpR6CFPIBL2aDjX-uMDiRSB1L8DAKml2Esjc0o,Re: Principal Health Informatics Scientist (RWE),JobG8,Victoria,51.503378,-0.139134,United Kingdom,data analysis|sql|matlab|data mining|computer science|simulation
